Donor,Acceptor,solvent_BPt,solvent_density,solvent_dD,solvent_RI,solvent_MW,solvent_dP,solvent_dH,solvent_log_kow,solvent_MPt,solvent_dHDon,solvent_dHAcc,solvent_trouton,solvent_dipole,solvent_RER,solvent_ParachorGA,solvent_RD,solvent_DCp,solvent_log_n,solvent_SurfTen,solvent_additive_BPt,solvent_additive_density,solvent_additive_dD,solvent_additive_RI,solvent_additive_MW,solvent_additive_dP,solvent_additive_dH,solvent_additive_log_kow,solvent_additive_MPt,solvent_additive_dHDon,solvent_additive_dHAcc,solvent_additive_trouton,solvent_additive_dipole,solvent_additive_RER,solvent_additive_ParachorGA,solvent_additive_RD,solvent_additive_DCp,solvent_additive_log_n,solvent_additive_SurfTen,PCE_percent,calc_PCE_percent,Voc_V,Jsc_mA_cm_pow_neg2,FF_percent,Donor_BRICS,Acceptor_BRICS,DA_pair_BRICS,DA_tokenized_BRICS
J71,ITIC,61.0,1.483,17.8,1.443,119.38,3.1,5.7,1.97,-64.0,5.4,3.3,-32.09,1.02,-87.8,0.22,179.5,21.01,122.5,112.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.95,11.0432385,0.93,18.06,65.75,"['[14*]c1ccc(C)s1', '[14*]c1ccc([V])s1', '[14*]c1ccc([14*])s1', '[16*]c1c(F)c(F)c([16*])c2nn([Sc])nc12', '[14*]c1cc2c([16*])c3sc(C)cc3c([16*])c2s1']","['[7*]C(C#N)C#N', '[7*]C1C(=O)c2ccccc2C1[7*]', '[7*]C[8*]', '[14*]c1cc2sc3c(c2s1)C(c1ccc([Mo])cc1)(c1ccc([Mo])cc1)c1cc2c(cc1-3)C(c1ccc([Mo])cc1)(c1ccc([Mo])cc1)c1c-2sc2cc([14*])sc12']","['[14*]c1ccc(C)s1', '[14*]c1ccc([V])s1', '[14*]c1ccc([14*])s1', '[16*]c1c(F)c(F)c([16*])c2nn([Sc])nc12', '[14*]c1cc2c([16*])c3sc(C)cc3c([16*])c2s1', '.', '[7*]C(C#N)C#N', '[7*]C1C(=O)c2ccccc2C1[7*]', '[7*]C[8*]', '[14*]c1cc2sc3c(c2s1)C(c1ccc([Mo])cc1)(c1ccc([Mo])cc1)c1cc2c(cc1-3)C(c1ccc([Mo])cc1)(c1ccc([Mo])cc1)c1c-2sc2cc([14*])sc12']","[0, 0, 0, 0, 0, 0, 6, 16, 7, 17, 9, 1, 10, 11, 12, 14]"
PBDB-T,ATT-6,61.0,1.483,17.8,1.443,119.38,3.1,5.7,1.97,-64.0,5.4,3.3,-32.09,1.02,-87.8,0.22,179.5,21.01,122.5,112.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.22,8.35549632,0.96,14.66,59.37,"['[14*]c1ccc(C)s1', '[14*]c1ccc([Cr])s1', '[14*]c1sc([14*])c2c1C(=O)c1c([Cr])sc([Cr])c1C2=O', '[14*]c1ccc([14*])s1', '[14*]c1cc2c([16*])c3sc(C)cc3c([16*])c2s1']","['[3*]O[Ti]', '[1*]C([6*])=O', '[8*]CC', '[9*]n1c(=C(C#N)C#N)s/c(=C/c2sc([14*])c3sc([14*])cc23)c1=O', '[14*]c1cc2c(s1)-c1cc3c(cc1C2(c1cccc([Mo])c1)c1cccc([Mo])c1)-c1sc([14*])cc1C3(c1cccc([Mo])c1)c1cccc([Mo])c1']","['[14*]c1ccc(C)s1', '[14*]c1ccc([Cr])s1', '[14*]c1sc([14*])c2c1C(=O)c1c([Cr])sc([Cr])c1C2=O', '[14*]c1ccc([14*])s1', '[14*]c1cc2c([16*])c3sc(C)cc3c([16*])c2s1', '.', '[3*]O[Ti]', '[1*]C([6*])=O', '[8*]CC', '[9*]n1c(=C(C#N)C#N)s/c(=C/c2sc([14*])c3sc([14*])cc23)c1=O', '[14*]c1cc2c(s1)-c1cc3c(cc1C2(c1cccc([Mo])c1)c1cccc([Mo])c1)-c1sc([14*])cc1C3(c1cccc([Mo])c1)c1cccc([Mo])c1']","[0, 0, 0, 0, 0, 6, 19, 32, 7, 9, 1, 94, 4, 20, 208, 253]"
PBDB-T,ATT-7,61.0,1.483,17.8,1.443,119.38,3.1,5.7,1.97,-64.0,5.4,3.3,-32.09,1.02,-87.8,0.22,179.5,21.01,122.5,112.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.12,10.34071701,0.97,15.99,66.67,"['[14*]c1ccc(C)s1', '[14*]c1ccc([Cr])s1', '[14*]c1sc([14*])c2c1C(=O)c1c([Cr])sc([Cr])c1C2=O', '[14*]c1ccc([14*])s1', '[14*]c1cc2c([16*])c3sc(C)cc3c([16*])c2s1']","['[3*]O[Ti]', '[3*]O[Mo]', '[1*]C([6*])=O', '[7*]C(C#N)C#N', '[7*]C1C(=O)c2ccccc2C1[7*]', '[7*]C[8*]', '[14*]c1cc2c([14*])sc([14*])c2s1', '[14*]c1cc2c(s1)-c1cc3c(cc1C2(c1cccc([16*])c1)c1cccc([16*])c1)-c1sc([14*])cc1C3(c1cccc([16*])c1)c1cccc([16*])c1']","['[14*]c1ccc(C)s1', '[14*]c1ccc([Cr])s1', '[14*]c1sc([14*])c2c1C(=O)c1c([Cr])sc([Cr])c1C2=O', '[14*]c1ccc([14*])s1', '[14*]c1cc2c([16*])c3sc(C)cc3c([16*])c2s1', '.', '[3*]O[Ti]', '[3*]O[Mo]', '[1*]C([6*])=O', '[7*]C(C#N)C#N', '[7*]C1C(=O)c2ccccc2C1[7*]', '[7*]C[8*]', '[14*]c1cc2c([14*])sc([14*])c2s1', '[14*]c1cc2c(s1)-c1cc3c(cc1C2(c1cccc([16*])c1)c1cccc([16*])c1)-c1sc([14*])cc1C3(c1cccc([16*])c1)c1cccc([16*])c1']","[0, 0, 6, 19, 32, 7, 9, 1, 94, 114, 4, 10, 11, 12, 137, 254]"
PBDB-T,Y2,132.0,1.106,19.0,1.525,112.56,4.3,2.0,2.84,-45.0,1.3,2.5,-35.72,1.72,-86.8,0.218,248.5,31.13,158.9,133.1,259.0,1.194,20.5,1.633,162.62,4.9,2.5,4.0,-4.0,0.6,3.3,-47.72,1.55,-91.2,0.705,346.5,48.94,230.8,143.6,13.4,13.4075248,0.82,23.56,69.4,"['[14*]c1ccc(C)s1', '[14*]c1ccc([Cr])s1', '[14*]c1sc([14*])c2c1C(=O)c1c([Cr])sc([Cr])c1C2=O', '[14*]c1ccc([14*])s1', '[14*]c1cc2c([16*])c3sc(C)cc3c([16*])c2s1']","['[7*]C(C#N)C#N', '[7*]C1C(=O)c2cscc2C1[7*]', '[7*]C[8*]', '[14*]c1cc2sc3c4c5nn([Cr])nc5c5c6sc7cc([14*])sc7c6n([Cr])c5c4n([Cr])c3c2s1']","['[14*]c1ccc(C)s1', '[14*]c1ccc([Cr])s1', '[14*]c1sc([14*])c2c1C(=O)c1c([Cr])sc([Cr])c1C2=O', '[14*]c1ccc([14*])s1', '[14*]c1cc2c([16*])c3sc(C)cc3c([16*])c2s1', '.', '[7*]C(C#N)C#N', '[7*]C1C(=O)c2cscc2C1[7*]', '[7*]C[8*]', '[14*]c1cc2sc3c4c5nn([Cr])nc5c5c6sc7cc([14*])sc7c6n([Cr])c5c4n([Cr])c3c2s1']","[0, 0, 0, 0, 0, 0, 6, 19, 32, 7, 9, 1, 10, 48, 12, 255]"
PBDB-T,BDTC-4Cl,61.0,1.483,17.8,1.443,119.38,3.1,5.7,1.97,-64.0,5.4,3.3,-32.09,1.02,-87.8,0.22,179.5,21.01,122.5,112.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.54,9.5413248,0.864,18.56,59.5,"['[14*]c1ccc(C)s1', '[14*]c1ccc([Cr])s1', '[14*]c1sc([14*])c2c1C(=O)c1c([Cr])sc([Cr])c1C2=O', '[14*]c1ccc([14*])s1', '[14*]c1cc2c([16*])c3sc(C)cc3c([16*])c2s1']","['[7*]C(C#N)C#N', '[7*]C1C(=O)c2cc(Cl)c(Cl)cc2C1[7*]', '[7*]C[8*]', '[14*]c1cc2c(s1)-c1sc([14*])cc1C2([Ti])[Ti]', '[14*]c1ccc([Cr])s1', '[14*]c1cc2c([16*])c3sc([14*])cc3c([16*])c2s1']","['[14*]c1ccc(C)s1', '[14*]c1ccc([Cr])s1', '[14*]c1sc([14*])c2c1C(=O)c1c([Cr])sc([Cr])c1C2=O', '[14*]c1ccc([14*])s1', '[14*]c1cc2c([16*])c3sc(C)cc3c([16*])c2s1', '.', '[7*]C(C#N)C#N', '[7*]C1C(=O)c2cc(Cl)c(Cl)cc2C1[7*]', '[7*]C[8*]', '[14*]c1cc2c(s1)-c1sc([14*])cc1C2([Ti])[Ti]', '[14*]c1ccc([Cr])s1', '[14*]c1cc2c([16*])c3sc([14*])cc3c([16*])c2s1']","[0, 0, 0, 0, 6, 19, 32, 7, 9, 1, 10, 45, 12, 258, 19, 257]"
PTBB-o,ITCPTC,61.0,1.483,17.8,1.443,119.38,3.1,5.7,1.97,-64.0,5.4,3.3,-32.09,1.02,-87.8,0.22,179.5,21.01,122.5,112.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14,2.2193325,0.99,7.35,30.5,"['[11*]S[Cr]', '[14*]c1ccc(C)s1', '[14*]c1ccc([14*])s1', '[14*]c1sc([14*])c2c1C(=O)c1c([Cr])sc([Cr])c1C2=O', '[16*]c1ccccc1[16*]', '[14*]c1cc2c([16*])c3sc(C)cc3c([16*])c2s1']","['[7*]C(C#N)C#N', '[7*]C1C(=O)c2cscc2C1[7*]', '[7*]C[8*]', '[14*]c1cc2sc3c(c2s1)C(c1ccc([Mo])cc1)(c1ccc([Mo])cc1)c1cc2c(cc1-3)C(c1ccc([Mo])cc1)(c1ccc([Mo])cc1)c1c-2sc2cc([14*])sc12']","['[11*]S[Cr]', '[14*]c1ccc(C)s1', '[14*]c1ccc([14*])s1', '[14*]c1sc([14*])c2c1C(=O)c1c([Cr])sc([Cr])c1C2=O', '[16*]c1ccccc1[16*]', '[14*]c1cc2c([16*])c3sc(C)cc3c([16*])c2s1', '.', '[7*]C(C#N)C#N', '[7*]C1C(=O)c2cscc2C1[7*]', '[7*]C[8*]', '[14*]c1cc2sc3c(c2s1)C(c1ccc([Mo])cc1)(c1ccc([Mo])cc1)c1cc2c(cc1-3)C(c1ccc([Mo])cc1)(c1ccc([Mo])cc1)c1c-2sc2cc([14*])sc12']","[0, 0, 0, 0, 0, 23, 6, 7, 32, 259, 9, 1, 10, 48, 12, 14]"
PTBB-m,ITCPTC,61.0,1.483,17.8,1.443,119.38,3.1,5.7,1.97,-64.0,5.4,3.3,-32.09,1.02,-87.8,0.22,179.5,21.01,122.5,112.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.07,7.0609792,0.97,15.04,48.4,"['[11*]S[Cr]', '[14*]c1ccc(C)s1', '[14*]c1ccc([14*])s1', '[14*]c1sc([14*])c2c1C(=O)c1c([Cr])sc([Cr])c1C2=O', '[16*]c1cccc([16*])c1', '[14*]c1cc2c([16*])c3sc(C)cc3c([16*])c2s1']","['[7*]C(C#N)C#N', '[7*]C1C(=O)c2cscc2C1[7*]', '[7*]C[8*]', '[14*]c1cc2sc3c(c2s1)C(c1ccc([Mo])cc1)(c1ccc([Mo])cc1)c1cc2c(cc1-3)C(c1ccc([Mo])cc1)(c1ccc([Mo])cc1)c1c-2sc2cc([14*])sc12']","['[11*]S[Cr]', '[14*]c1ccc(C)s1', '[14*]c1ccc([14*])s1', '[14*]c1sc([14*])c2c1C(=O)c1c([Cr])sc([Cr])c1C2=O', '[16*]c1cccc([16*])c1', '[14*]c1cc2c([16*])c3sc(C)cc3c([16*])c2s1', '.', '[7*]C(C#N)C#N', '[7*]C1C(=O)c2cscc2C1[7*]', '[7*]C[8*]', '[14*]c1cc2sc3c(c2s1)C(c1ccc([Mo])cc1)(c1ccc([Mo])cc1)c1cc2c(cc1-3)C(c1ccc([Mo])cc1)(c1ccc([Mo])cc1)c1c-2sc2cc([14*])sc12']","[0, 0, 0, 0, 0, 23, 6, 7, 32, 73, 9, 1, 10, 48, 12, 14]"
PTBB-p,ITCPTC,61.0,1.483,17.8,1.443,119.38,3.1,5.7,1.97,-64.0,5.4,3.3,-32.09,1.02,-87.8,0.22,179.5,21.01,122.5,112.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.26,7.272083,0.91,15.7,50.9,"['[11*]S[Cr]', '[14*]c1ccc(C)s1', '[14*]c1ccc([14*])s1', '[14*]c1sc([14*])c2c1C(=O)c1c([Cr])sc([Cr])c1C2=O', '[16*]c1ccc([16*])cc1', '[14*]c1cc2c([16*])c3sc(C)cc3c([16*])c2s1']","['[7*]C(C#N)C#N', '[7*]C1C(=O)c2cscc2C1[7*]', '[7*]C[8*]', '[14*]c1cc2sc3c(c2s1)C(c1ccc([Mo])cc1)(c1ccc([Mo])cc1)c1cc2c(cc1-3)C(c1ccc([Mo])cc1)(c1ccc([Mo])cc1)c1c-2sc2cc([14*])sc12']","['[11*]S[Cr]', '[14*]c1ccc(C)s1', '[14*]c1ccc([14*])s1', '[14*]c1sc([14*])c2c1C(=O)c1c([Cr])sc([Cr])c1C2=O', '[16*]c1ccc([16*])cc1', '[14*]c1cc2c([16*])c3sc(C)cc3c([16*])c2s1', '.', '[7*]C(C#N)C#N', '[7*]C1C(=O)c2cscc2C1[7*]', '[7*]C[8*]', '[14*]c1cc2sc3c(c2s1)C(c1ccc([Mo])cc1)(c1ccc([Mo])cc1)c1cc2c(cc1-3)C(c1ccc([Mo])cc1)(c1ccc([Mo])cc1)c1c-2sc2cc([14*])sc12']","[0, 0, 0, 0, 0, 23, 6, 7, 32, 106, 9, 1, 10, 48, 12, 14]"
J71,BTA701,61.0,1.483,17.8,1.443,119.38,3.1,5.7,1.97,-64.0,5.4,3.3,-32.09,1.02,-87.8,0.22,179.5,21.01,122.5,112.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0693,1.32,0.21,25.0,"['[14*]c1ccc(C)s1', '[14*]c1ccc([V])s1', '[14*]c1ccc([14*])s1', '[16*]c1c(F)c(F)c([16*])c2nn([Sc])nc12', '[14*]c1cc2c([16*])c3sc(C)cc3c([16*])c2s1']","['[7*]C[8*]', '[16*]c1ccc(C#N)cc1', '[16*]c1ccc([16*])c2nn([Ti])nc12', '[14*]c1cc2c(s1)-c1cc3c(cc1C2(c1ccc([Mo])cc1)c1ccc([Mo])cc1)-c1sc([14*])cc1C3(c1ccc([Mo])cc1)c1ccc([Mo])cc1']","['[14*]c1ccc(C)s1', '[14*]c1ccc([V])s1', '[14*]c1ccc([14*])s1', '[16*]c1c(F)c(F)c([16*])c2nn([Sc])nc12', '[14*]c1cc2c([16*])c3sc(C)cc3c([16*])c2s1', '.', '[7*]C[8*]', '[16*]c1ccc(C#N)cc1', '[16*]c1ccc([16*])c2nn([Ti])nc12', '[14*]c1cc2c(s1)-c1cc3c(cc1C2(c1ccc([Mo])cc1)c1ccc([Mo])cc1)-c1sc([14*])cc1C3(c1ccc([Mo])cc1)c1ccc([Mo])cc1']","[0, 0, 0, 0, 0, 0, 6, 16, 7, 17, 9, 1, 12, 260, 52, 40]"
J71,BTA703,61.0,1.483,17.8,1.443,119.38,3.1,5.7,1.97,-64.0,5.4,3.3,-32.09,1.02,-87.8,0.22,179.5,21.01,122.5,112.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21,1.2104,0.85,3.56,40.0,"['[14*]c1ccc(C)s1', '[14*]c1ccc([V])s1', '[14*]c1ccc([14*])s1', '[16*]c1c(F)c(F)c([16*])c2nn([Sc])nc12', '[14*]c1cc2c([16*])c3sc(C)cc3c([16*])c2s1']","['[7*]C(C#N)C#N', '[7*]C[8*]', '[7*]C1OC(C)(C)C([15*])C1C#N', '[16*]c1ccc([16*])c2nn([Ti])nc12', '[14*]c1cc2c(s1)-c1cc3c(cc1C2(c1ccc([Mo])cc1)c1ccc([Mo])cc1)-c1sc([14*])cc1C3(c1ccc([Mo])cc1)c1ccc([Mo])cc1']","['[14*]c1ccc(C)s1', '[14*]c1ccc([V])s1', '[14*]c1ccc([14*])s1', '[16*]c1c(F)c(F)c([16*])c2nn([Sc])nc12', '[14*]c1cc2c([16*])c3sc(C)cc3c([16*])c2s1', '.', '[7*]C(C#N)C#N', '[7*]C[8*]', '[7*]C1OC(C)(C)C([15*])C1C#N', '[16*]c1ccc([16*])c2nn([Ti])nc12', '[14*]c1cc2c(s1)-c1cc3c(cc1C2(c1ccc([Mo])cc1)c1ccc([Mo])cc1)-c1sc([14*])cc1C3(c1ccc([Mo])cc1)c1ccc([Mo])cc1']","[0, 0, 0, 0, 0, 6, 16, 7, 17, 9, 1, 10, 12, 262, 52, 40]"
PTB7-Th,Py-1,61.0,1.483,17.8,1.443,119.38,3.1,5.7,1.97,-64.0,5.4,3.3,-32.09,1.02,-87.8,0.22,179.5,21.01,122.5,112.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88,5.81529,0.74,12.09,65.0,"['[3*]O[Cr]', '[1*]C([6*])=O', '[14*]c1sc2c([14*])sc(C)c2c1F', '[14*]c1ccc([Cr])s1', '[14*]c1cc2c([16*])c3sc(C)cc3c([16*])c2s1']","['[7*]C(C#N)C#N', '[7*]C1C(=O)c2cc(F)c(F)cc2C1[7*]', '[7*]C[8*]', '[14*]c1cc2c(s1)-c1cc3ccc4c5c(cc6ccc(c1C2(c1ccc([Mo])cc1)c1ccc([Mo])cc1)c3c64)-c1sc([14*])cc1C5(c1ccc([Mo])cc1)c1ccc([Mo])cc1']","['[3*]O[Cr]', '[1*]C([6*])=O', '[14*]c1sc2c([14*])sc(C)c2c1F', '[14*]c1ccc([Cr])s1', '[14*]c1cc2c([16*])c3sc(C)cc3c([16*])c2s1', '.', '[7*]C(C#N)C#N', '[7*]C1C(=O)c2cc(F)c(F)cc2C1[7*]', '[7*]C[8*]', '[14*]c1cc2c(s1)-c1cc3ccc4c5c(cc6ccc(c1C2(c1ccc([Mo])cc1)c1ccc([Mo])cc1)c3c64)-c1sc([14*])cc1C5(c1ccc([Mo])cc1)c1ccc([Mo])cc1']","[0, 0, 0, 0, 0, 0, 26, 4, 36, 19, 9, 1, 10, 46, 12, 263]"
PTB7-Th,Py-2,61.0,1.483,17.8,1.443,119.38,3.1,5.7,1.97,-64.0,5.4,3.3,-32.09,1.02,-87.8,0.22,179.5,21.01,122.5,112.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.47,3.408675,0.75,9.67,47.0,"['[3*]O[Cr]', '[1*]C([6*])=O', '[14*]c1sc2c([14*])sc(C)c2c1F', '[14*]c1ccc([Cr])s1', '[14*]c1cc2c([16*])c3sc(C)cc3c([16*])c2s1']","['[7*]C(C#N)C#N', '[7*]C1C(=O)c2cc(F)c(F)cc2C1[7*]', '[7*]C[8*]', '[14*]c1cc2c(s1)-c1cc3ccc4cc5c(c6ccc(c1C2(c1ccc([Mo])cc1)c1ccc([Mo])cc1)c3c46)C(c1ccc([Mo])cc1)(c1ccc([Mo])cc1)c1cc([14*])sc1-5']","['[3*]O[Cr]', '[1*]C([6*])=O', '[14*]c1sc2c([14*])sc(C)c2c1F', '[14*]c1ccc([Cr])s1', '[14*]c1cc2c([16*])c3sc(C)cc3c([16*])c2s1', '.', '[7*]C(C#N)C#N', '[7*]C1C(=O)c2cc(F)c(F)cc2C1[7*]', '[7*]C[8*]', '[14*]c1cc2c(s1)-c1cc3ccc4cc5c(c6ccc(c1C2(c1ccc([Mo])cc1)c1ccc([Mo])cc1)c3c46)C(c1ccc([Mo])cc1)(c1ccc([Mo])cc1)c1cc([14*])sc1-5']","[0, 0, 0, 0, 0, 0, 26, 4, 36, 19, 9, 1, 10, 46, 12, 264]"
PFBDB-T,C8-ITIC,132.0,1.106,19.0,1.525,112.56,4.3,2.0,2.84,-45.0,1.3,2.5,-35.72,1.72,-86.8,0.218,248.5,31.13,158.9,133.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,12.570903,0.93,19.59,69.0,"['[8*]C(CC)CCCCCC', '[14*]c1cc(F)c(C)s1', '[14*]c1ccc([14*])s1', '[14*]c1sc([14*])c2c1C(=O)c1c([14*])sc([14*])c1C2=O', '[14*]c1cc(F)c([14*])s1', '[14*]c1cc2c([16*])c3sc(C)cc3c([16*])c2s1']","['[7*]C(C#N)C#N', '[7*]C1C(=O)c2ccccc2C1[7*]', '[7*]C[8*]', '[14*]c1cc2c(s1)-c1sc3cc4c5c(sc4cc3c1C2(c1ccc([Mo])cc1)c1ccc([Mo])cc1)-c1sc([14*])cc1C5(c1ccc([Mo])cc1)c1ccc([Mo])cc1']","['[8*]C(CC)CCCCCC', '[14*]c1cc(F)c(C)s1', '[14*]c1ccc([14*])s1', '[14*]c1sc([14*])c2c1C(=O)c1c([14*])sc([14*])c1C2=O', '[14*]c1cc(F)c([14*])s1', '[14*]c1cc2c([16*])c3sc(C)cc3c([16*])c2s1', '.', '[7*]C(C#N)C#N', '[7*]C1C(=O)c2ccccc2C1[7*]', '[7*]C[8*]', '[14*]c1cc2c(s1)-c1sc3cc4c5c(sc4cc3c1C2(c1ccc([Mo])cc1)c1ccc([Mo])cc1)-c1sc([14*])cc1C5(c1ccc([Mo])cc1)c1ccc([Mo])cc1']","[0, 0, 0, 0, 0, 98, 267, 7, 228, 24, 9, 1, 10, 11, 12, 75]"
P_TBTT-BTT,ICz-Rd2,61.0,1.483,17.8,1.443,119.38,3.1,5.7,1.97,-64.0,5.4,3.3,-32.09,1.02,-87.8,0.22,179.5,21.01,122.5,112.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.88,7.884864,1.04,14.04,54.0,"['[8*]CCCCCCCC', '[14*]c1ccc([14*])s1', '[14*]c1ccc(C)s1', '[16*]c1ccc([16*])c2nsnc12', '[14*]c1cc2c(s1)c1sc(C)cc1c1c([14*])sc([14*])c21']","['[8*]CC', '[7*]C1SC(=S)N([10*])C1=O', '[7*]C[8*]', '[16*]c1ccc([16*])c2nsnc12', '[16*]c1ccc2c3cc4c(cc3n([Cr])c2c1)c1ccc([16*])cc1n4[Cr]']","['[8*]CCCCCCCC', '[14*]c1ccc([14*])s1', '[14*]c1ccc(C)s1', '[16*]c1ccc([16*])c2nsnc12', '[14*]c1cc2c(s1)c1sc(C)cc1c1c([14*])sc([14*])c21', '.', '[8*]CC', '[7*]C1SC(=S)N([10*])C1=O', '[7*]C[8*]', '[16*]c1ccc([16*])c2nsnc12', '[16*]c1ccc2c3cc4c(cc3n([Cr])c2c1)c1ccc([16*])cc1n4[Cr]']","[0, 0, 0, 0, 0, 104, 7, 6, 149, 268, 1, 20, 87, 12, 149, 269]"
PBZ,IT-4F,111.0,0.867,18.0,1.494,92.14,1.4,2.0,2.73,-95.0,0.4,3.1,-34.03,0.38,-85.8,0.3,247.1,31.01,167.7,140.9,357.2,1.094,19.9,1.657,204.3,2.7,3.8,5.09,44.4,0.1,3.6,58.93,0.0,94.1,0.442,479.0,68.61,319.9,153.0,6.4,6.4464,0.6,17.0,63.2,"['[14*]c1ccc(C)s1', '[14*]c1ccc([Cr])s1', '[14*]c1ccc([14*])s1', '[16*]c1c(F)c(F)c([16*])c2nn([Sc])nc12', '[14*]c1cc2c([16*])c3sc(C)cc3c([16*])c2s1']","['[7*]C(C#N)C#N', '[7*]C1C(=O)c2cc(F)c(F)cc2C1[7*]', '[7*]C[8*]', '[14*]c1cc2sc3c(c2s1)C(c1ccc([Mo])cc1)(c1ccc([Mo])cc1)c1cc2c(cc1-3)C(c1ccc([Mo])cc1)(c1ccc([Mo])cc1)c1c-2sc2cc([14*])sc12']","['[14*]c1ccc(C)s1', '[14*]c1ccc([Cr])s1', '[14*]c1ccc([14*])s1', '[16*]c1c(F)c(F)c([16*])c2nn([Sc])nc12', '[14*]c1cc2c([16*])c3sc(C)cc3c([16*])c2s1', '.', '[7*]C(C#N)C#N', '[7*]C1C(=O)c2cc(F)c(F)cc2C1[7*]', '[7*]C[8*]', '[14*]c1cc2sc3c(c2s1)C(c1ccc([Mo])cc1)(c1ccc([Mo])cc1)c1cc2c(cc1-3)C(c1ccc([Mo])cc1)(c1ccc([Mo])cc1)c1c-2sc2cc([14*])sc12']","[0, 0, 0, 0, 0, 0, 6, 19, 7, 17, 9, 1, 10, 46, 12, 14]"
PBZ-Cl,IT-4F,111.0,0.867,18.0,1.494,92.14,1.4,2.0,2.73,-95.0,0.4,3.1,-34.03,0.38,-85.8,0.3,247.1,31.01,167.7,140.9,357.2,1.094,19.9,1.657,204.3,2.7,3.8,5.09,44.4,0.1,3.6,58.93,0.0,94.1,0.442,479.0,68.61,319.9,153.0,9.7,9.67128,0.8,17.7,68.3,"['[14*]c1ccc(C)s1', '[14*]c1cc(Cl)c([Cr])s1', '[14*]c1ccc([14*])s1', '[16*]c1c(F)c(F)c([16*])c2nn([Sc])nc12', '[14*]c1cc2c([16*])c3sc(C)cc3c([16*])c2s1']","['[7*]C(C#N)C#N', '[7*]C1C(=O)c2cc(F)c(F)cc2C1[7*]', '[7*]C[8*]', '[14*]c1cc2sc3c(c2s1)C(c1ccc([Mo])cc1)(c1ccc([Mo])cc1)c1cc2c(cc1-3)C(c1ccc([Mo])cc1)(c1ccc([Mo])cc1)c1c-2sc2cc([14*])sc12']","['[14*]c1ccc(C)s1', '[14*]c1cc(Cl)c([Cr])s1', '[14*]c1ccc([14*])s1', '[16*]c1c(F)c(F)c([16*])c2nn([Sc])nc12', '[14*]c1cc2c([16*])c3sc(C)cc3c([16*])c2s1', '.', '[7*]C(C#N)C#N', '[7*]C1C(=O)c2cc(F)c(F)cc2C1[7*]', '[7*]C[8*]', '[14*]c1cc2sc3c(c2s1)C(c1ccc([Mo])cc1)(c1ccc([Mo])cc1)c1cc2c(cc1-3)C(c1ccc([Mo])cc1)(c1ccc([Mo])cc1)c1c-2sc2cc([14*])sc12']","[0, 0, 0, 0, 0, 0, 6, 270, 7, 17, 9, 1, 10, 46, 12, 14]"
